Date,baseline_return_1,baseline_return_3,baseline_return_5,baseline_return_10,period,trend_regime,volatility_regime,trend_volatility_regime
2022-11-23,0.008621583608503958,0.012913298283282248,0.023586579207442337,0.01279052256733837,oos,uptrend,low,uptrend_low
2022-11-24,-0.0008473034394110845,0.004835891090622324,0.01533052107580346,0.004366279642180393,oos,uptrend,low,uptrend_low
2022-11-25,0.007172830607129255,0.017785623013419682,0.014408078807669256,0.003583660027794311,oos,uptrend,low,uptrend_low
2022-11-28,0.0035360055012951808,0.014017059321050684,0.00800980834109044,-0.0029806753530478014,oos,uptrend,low,uptrend_low
2022-11-29,0.007121901254126595,0.0037797448459884198,0.0009154438203766713,-0.0009502579496281083,oos,uptrend,low,uptrend_low
2022-11-30,-0.0031501366425326083,-0.009055685531953683,-0.016503288300530383,-0.011214974936967215,oos,uptrend,low,uptrend_low
2022-12-01,-0.0030023239733163454,-0.005847272260665837,-0.0076283984060790955,-0.017997695919970247,oos,uptrend,low,uptrend_low
2022-12-02,-0.0009882715785322072,-0.008496506305552431,-0.011910070625108848,-0.024068461178100686,oos,uptrend,low,uptrend_low
2022-12-05,0.0022633407160976837,0.00046768357919280135,-0.005564321560076468,-0.009687896288068765,oos,uptrend,low,uptrend_low
2022-12-06,-0.004203564652165648,-0.0076319087809180175,-0.0016551241102070735,-0.013603244483365029,oos,uptrend,low,uptrend_low
2022-12-07,0.002073141553015745,-0.0039685431900108314,0.004816751724155965,-0.020017931748923967,oos,uptrend,low,uptrend_low
2022-12-08,-0.008884215201667711,-0.0029149728591360002,-0.013261959598955486,-0.028669987249806406,oos,uptrend,low,uptrend_low
2022-12-09,0.005162440148755554,0.014028273062941299,-0.0072355886566840555,-0.03235217606298346,oos,uptrend,low,uptrend_low
2022-12-12,0.004512945499564491,-0.005911122502805344,-0.0056115809247789805,-0.027520501095841365,oos,downtrend,low,downtrend_low
2022-12-13,-0.0005864213028050624,-0.021543817366271645,-0.015314947780678878,-0.028865192140322682,oos,uptrend,low,uptrend_low
2022-12-14,-0.010717508800362818,-0.010419415495794393,-0.022310725703480805,-0.026425798322934013,oos,uptrend,low,uptrend_low
2022-12-15,-0.002734829246157977,0.0036137786947301187,-0.010467217499154247,-0.00699268043225465,oos,downtrend,low,downtrend_low
2022-12-16,0.007236925224704871,-0.004866552670916957,-0.026317596601358906,-0.009995507025305828,oos,downtrend,low,downtrend_low
2022-12-19,0.0024536129770567072,-0.011611105750932271,-0.017758769376780226,-0.00778894327872981,oos,downtrend,low,downtrend_low
2022-12-20,-0.01280438598266287,-0.034084322398288736,-0.016427835030248028,-0.010989853897694801,oos,downtrend,low,downtrend_low
2022-12-21,-0.008827870881535471,-0.01499284590360439,-0.009093039135758652,-0.013442738287796963,oos,downtrend,low,downtrend_low
2022-12-22,-0.009503444869753075,0.008602369456780945,0.011867491287196108,0.000806557013010023,oos,downtrend,low,downtrend_low
2022-12-23,0.010330627171269313,0.016382111616998873,0.015417510801918999,0.0016291741906298007,oos,downtrend,low,downtrend_low
2022-12-26,0.002349390162662779,0.005594269388245143,0.005950780707965508,0.0006301029866406793,oos,downtrend,low,downtrend_low
2022-12-27,0.002087394075118487,0.0011363597091471611,0.008172674836533611,-0.009433340763626785,oos,downtrend,low,downtrend_low
2022-12-28,0.008051823289785709,0.008409205881162451,-0.00015239088087770636,-0.008312229866058396,oos,downtrend,low,downtrend_low
2022-12-29,-0.008423133200173405,-0.0014540053284647358,-0.014620064760090146,-0.02195619714014596,oos,downtrend,low,downtrend_low
2022-12-30,0.0036262459026459304,-0.004894742568210209,-0.0150151398782562,-0.009657098723208968,oos,downtrend,low,downtrend_low
2023-01-02,0.003818245985454327,-0.009417329296725674,-0.003413495566133351,-0.014774358093148088,oos,downtrend,low,downtrend_low
2023-01-03,-0.010295911986306527,-0.02036137844351882,-0.017360872663257143,-0.009728101059203076,oos,downtrend,low,downtrend_low
2023-01-04,-0.006065580385744895,-4.143200220796395e-05,-0.011393800607194637,0.0035024068324824853,oos,downtrend,low,downtrend_low
2023-01-05,-0.008251951546844993,-0.005214356165786138,-0.008321364945062526,0.00554190063862503,oos,downtrend,low,downtrend_low
2023-01-06,0.008280073361789375,-0.0031667679536312443,0.0002255294066193514,0.004183227792533772,oos,downtrend,low,downtrend_low
2023-01-09,-0.011431320142278989,-0.014518911510603583,-0.012496408210899923,-0.0001517551103641379,oos,downtrend,medium,downtrend_medium
2023-01-10,-0.0015928577904236185,0.0018047957027491623,0.007199786950639497,0.0108261590443115,oos,downtrend,medium,downtrend_medium
2023-01-11,-0.0034959498009640155,-0.0014508240717783227,0.013643326367299702,-0.001612668553944041,oos,downtrend,medium,downtrend_medium
2023-01-12,0.004986685847208516,0.010398812438785487,0.01345177609486492,-0.014727879704771185,oos,downtrend,low,downtrend_low
2023-01-13,-0.007669252363242007,0.0073308998087615596,-0.0003049938519261719,-0.021305271877216536,oos,downtrend,low,downtrend_low
2023-01-16,0.007281228062107514,0.010324771802328492,0.010921842093161382,-0.014542949721210952,oos,downtrend,low,downtrend_low
2023-01-17,0.005037474435495293,-0.002581034319922071,0.002434395694335567,-0.025339846091037788,oos,uptrend,low,uptrend_low
2023-01-18,-0.0006595641982646283,-6.898530591425978e-05,-0.01257472779368396,-0.028112913424087838,oos,uptrend,low,uptrend_low
2023-01-19,-0.00485488863998107,0.00014910750586483168,-0.028221533431078027,-0.01443776820887821,oos,uptrend,low,uptrend_low
2023-01-20,5.605474219905204e-06,-0.012501069890992977,-0.02591281374755483,-0.01952979557482304,oos,downtrend,low,downtrend_low
2023-01-23,-0.003610240916880003,-0.03187424263027294,-0.02869557222404462,-0.02543172625411616,oos,uptrend,low,uptrend_low
2023-01-24,-0.01113118327855922,-0.024561532287793453,-0.0263659763628189,-0.012250379029328684,oos,uptrend,low,uptrend_low
2023-01-25,-0.015262436024588766,-0.012029223677244238,-0.014923972422099308,0.0009089790744714055,oos,downtrend,low,downtrend_low
2023-01-27,0.006099664220076129,0.004238500612037344,0.017791726484215564,0.017931347156893374,oos,downtrend,low,downtrend_low
2023-01-30,-0.003908243893100405,-0.006826787062447104,0.0018695815675318084,0.0022249265352367598,oos,downtrend,low,downtrend_low
2023-01-31,-0.010964698983139343,0.002383344158076506,-0.00505847938146875,0.006638932077597248,oos,downtrend,low,downtrend_low
2023-02-01,0.005326268807654966,0.014129051356626343,0.020243054916763814,0.028472179248959284,oos,downtrend,low,downtrend_low
2023-02-02,0.007465446767390249,-1.4106958962867289e-05,0.009688615331443051,0.017723961198809368,oos,downtrend,low,downtrend_low
2023-02-03,-0.003027809193762887,0.002982758707623212,0.002129758991956443,0.007051552005689299,oos,downtrend,low,downtrend_low
2023-02-06,-0.003856055383683721,0.005809389022225497,-0.0010792080523193137,0.0030635016777129653,oos,downtrend,low,downtrend_low
2023-02-07,0.006839232697861464,0.005982953193794938,0.010115255529340672,0.004304064389754059,oos,downtrend,low,downtrend_low
2023-02-08,0.0004444504626652801,-0.006407403168767978,0.007288004773419843,-0.01851775006290013,oos,downtrend,low,downtrend_low
2023-02-09,0.0005014255938917689,0.004611211315978414,0.010550401589153546,-0.018842965366615227,oos,uptrend,low,uptrend_low
2023-02-10,-0.004938615085818832,0.00877703822860787,0.004765055979100374,-0.02202232121033365,oos,downtrend,low,downtrend_low
2023-02-13,0.005016717831189066,0.010958305430139426,0.00023822403109008405,-0.025092018958516538,oos,downtrend,low,downtrend_low
2023-02-14,0.006663276968968512,0.002659701307172746,-0.0039057917230479466,-0.03311525114047609,oos,uptrend,low,uptrend_low
2023-02-15,-0.0032551093894638283,-0.013824473431520157,-0.02986773615275151,-0.035582122404288485,oos,uptrend,low,uptrend_low
2023-02-16,-0.0017051820344028412,-0.008242093471966028,-0.025791570969984856,-0.036325712478253336,oos,uptrend,low,uptrend_low
2023-02-17,-0.006732394311074086,-0.022891032120718857,-0.02781712657101343,-0.02066183087814988,oos,uptrend,low,uptrend_low
2023-02-20,-0.00441765009375239,-0.022034802356516336,-0.028655605452580057,-0.010854111741459449,oos,uptrend,low,uptrend_low
2023-02-21,-0.01132328185860354,-0.016307695116975607,-0.025423345670797515,-5.346100025527267e-05,oos,uptrend,low,uptrend_low
2023-02-22,-0.0036074908584707854,-0.010353046452182046,-0.007041391848455425,0.0008506125821980959,oos,downtrend,low,downtrend_low
2023-02-23,-0.007136963957449338,-0.016337597569650697,-0.015317143069364159,-0.010144145998604803,oos,downtrend,low,downtrend_low
2023-02-24,-0.00205985514783924,0.001279550953594999,0.009510230524249375,-0.015738431903470462,oos,downtrend,low,downtrend_low
2023-02-27,-0.004561907655357911,-0.003529237016955955,0.018880198970273154,-0.019556137014079655,oos,downtrend,low,downtrend_low
2023-02-28,0.005230429737912656,0.013493586170064242,0.02271304831897769,-0.022347177002400076,oos,downtrend,low,downtrend_low
2023-03-01,-0.005717051308727683,0.016643183351031876,0.009648974507074692,-0.02502083004477229,oos,downtrend,low,downtrend_low
2023-03-02,0.008199963290595136,0.017371270861686217,-0.0021975279349616406,-0.02012458813838547,oos,downtrend,low,downtrend_low
2023-03-03,0.0017589928967529644,-0.0051328170542441764,-0.02975330464314252,-0.03913662535174611,oos,downtrend,low,downtrend_low
2023-03-06,0.005018207017816856,-0.014312984694960562,-0.03523480286712988,-0.031600696262541916,oos,uptrend,low,uptrend_low
2023-03-08,-0.010266185603492128,-0.034759635092408314,-0.045008896298502465,-0.03489470057553945,oos,uptrend,low,uptrend_low
2023-03-09,-0.0017714253339911057,-0.022959445881226115,-0.02626727842291754,-0.021033282552697652,oos,downtrend,low,downtrend_low
2023-03-10,-0.015359955192890462,-0.025815209013708817,-0.01847385199999152,-0.027370700020280192,oos,downtrend,low,downtrend_low
2023-03-13,-0.006832531280296039,-0.01019496251053642,-0.0100317520585117,-0.010189157954711314,oos,downtrend,medium,downtrend_medium
2023-03-14,-0.011318521707609608,-0.0038679191400559088,-0.0034339785705720383,-0.012509867198712277,oos,downtrend,medium,downtrend_medium
2023-03-15,-0.0005325664866275837,-0.00036776278748562596,0.009252911733138358,0.005063289102579471,oos,downtrend,medium,downtrend_medium
2023-03-16,-0.0006866606355583338,-0.0002513342286402098,-0.0020395510134293415,0.014489954734728139,oos,downtrend,medium,downtrend_medium
2023-03-17,-0.004582003476957586,0.004998112289640977,-0.00712202963138775,0.01942104341001394,oos,downtrend,medium,downtrend_medium
2023-03-20,0.002760756388864305,0.0009671519789808958,-0.004378629467339468,0.029111297463916497,oos,downtrend,medium,downtrend_medium
2023-03-21,-0.0014873470327080307,-0.013529275187513012,-0.013142230672618327,0.024549696902302243,oos,downtrend,medium,downtrend_medium
2023-03-22,-0.00119901268798972,-0.006533225480070626,-0.00097682521865472,0.030802951243615873,oos,downtrend,medium,downtrend_medium
2023-03-23,-0.007680189005759286,-0.00729084958573778,0.016605028883632134,0.03783637999435885,oos,downtrend,medium,downtrend_medium
2023-03-24,8.233706633031801e-05,0.005675737773463085,0.02436073202711797,0.0487567677963634,oos,downtrend,medium,downtrend_medium
2023-03-27,-0.004700091373464277,0.019258150219443104,0.03084244315763196,0.046750921073876794,oos,downtrend,medium,downtrend_medium
2023-03-28,0.006090393215757439,0.024783091577471605,0.03662829665253864,0.04297201525290317,oos,downtrend,medium,downtrend_medium
2023-03-29,0.008680845771059653,0.020144923243519797,0.024037929575215777,0.02613548193146409,oos,downtrend,medium,downtrend_medium
2023-03-31,-0.0017155453647886842,0.009823368758202111,0.016889627047072198,0.010947976658362446,oos,uptrend,medium,uptrend_medium
2023-04-03,0.007734340124871286,0.011579986049668367,0.022390820493400465,0.011602855445909555,oos,uptrend,medium,uptrend_medium
2023-04-05,0.003724269496134136,0.010747849221556027,0.016776144268268567,0.00514440205000799,oos,uptrend,medium,uptrend_medium
2023-04-06,-0.0006152350812691498,0.010065268080241774,0.00407993337962087,0.00615257231947175,oos,uptrend,medium,uptrend_medium
2023-04-10,0.00098843247186009,0.006958520475444763,-0.002521936912856182,0.003640211462772047,oos,uptrend,medium,uptrend_medium
2023-04-11,0.002975841564123227,-0.0029674833853703397,-0.007928172451222903,0.003043366850363327,oos,uptrend,medium,uptrend_medium
2023-04-12,0.001162400691956389,-0.008263486557150812,-0.010268348063875665,0.006050888976585123,oos,uptrend,low,uptrend_low
2023-04-13,-0.008741554645076421,-0.013673515087051502,-0.013376768669876249,0.011308290880591265,oos,uptrend,low,uptrend_low
2023-04-17,-0.005991535864512287,-0.008000990271092245,-0.001305777090724658,0.02144759209009961,oos,uptrend,low,uptrend_low
2023-04-18,-0.0019599458539373282,-0.0016596752895802203,0.006565348400705107,0.024726185662135913,oos,uptrend,low,uptrend_low
2023-04-19,-0.0008022400268941077,0.00594155905632654,0.009921422554826087,0.03499150644288984,oos,uptrend,low,uptrend_low
2023-04-20,-0.0008899910004392941,0.0073413738856842325,0.015606841437662,0.02433424509984561,oos,uptrend,low,uptrend_low
2023-04-21,0.0020245379961276733,0.005988904362612013,0.020186259701623577,0.0314470146805752,oos,uptrend,low,uptrend_low
2023-04-24,0.0004334767186053856,0.008642263386260396,0.021737944739745663,0.02839833321493912,oos,uptrend,low,uptrend_low
2023-04-25,0.002605844787288092,0.016755455564987365,0.018154070339451378,0.03083185425121515,oos,uptrend,low,uptrend_low
2023-04-26,0.005723381899315427,0.018781166028731366,0.024852562528870914,0.02716542326919469,oos,uptrend,low,uptrend_low
2023-04-27,0.006384236946316291,0.007768585419567042,0.006607073201383429,0.020300404597956234,oos,uptrend,low,uptrend_low
2023-04-28,0.0012606819600819996,0.007227665648911197,0.007702132070848133,0.01512010153559884,oos,uptrend,low,uptrend_low
2023-05-02,-0.0013222609746151859,-0.0024732954607944446,0.008399586554882044,0.009534123778636605,oos,uptrend,low,uptrend_low
2023-05-03,0.009667650088490687,0.010143265893755915,0.012947271134063465,0.0055721475582102276,oos,uptrend,low,uptrend_low
2023-05-04,-0.0026660031664312855,0.008204778365982657,0.009918652945033246,0.0006981413872142461,oos,uptrend,low,uptrend_low
2023-05-05,0.00793576285277009,0.010733640397825095,0.010717149325154107,0.004569428332115599,oos,uptrend,low,uptrend_low
2023-05-08,-0.002046131924982819,-0.00034968314566719005,0.005214835315457966,0.0006009812256324576,oos,uptrend,low,uptrend_low
2023-05-09,8.190634457427848e-05,6.55890649909896e-05,-0.001479753295530517,0.0018784068320130132,oos,uptrend,low,uptrend_low
2023-05-10,-0.0033119861128517725,0.002236042792605364,-0.00958997122519234,-0.003943848802354766,oos,uptrend,low,uptrend_low
2023-05-11,0.002246434434639788,0.0006977221424173674,-0.007869254052944807,0.0025939060469253317,oos,uptrend,low,uptrend_low
2023-05-12,0.00324706098860017,-0.008590882669369804,-0.007410336536055051,0.008727095434774235,oos,uptrend,low,uptrend_low
2023-05-15,-0.00791269764657776,-0.01640596001234662,-0.006399033289277933,0.009022223686849795,oos,uptrend,low,uptrend_low
2023-05-16,-0.006486136888289362,-0.005303084474318154,0.0025983395643249807,0.018218153370978873,oos,uptrend,low,uptrend_low
2023-05-17,-0.008615217019822263,0.0014709714627478832,-0.00011481117566647381,0.013501046650717718,oos,uptrend,low,uptrend_low
2023-05-18,0.0009485239937800927,0.008899607992818304,0.007423231255669904,0.016584027014891145,oos,uptrend,low,uptrend_low
2023-05-19,0.006224941551973062,0.004631631223345423,0.01638637260390463,0.018295597911484274,oos,uptrend,low,uptrend_low
2023-05-22,-0.0008114399309494535,-0.002273605972470172,0.012838385820595155,0.012576946660774135,oos,uptrend,low,uptrend_low
2023-05-23,-0.0005138285317998204,0.011180708146034446,0.01853252364860314,0.016627632210227006,oos,uptrend,low,uptrend_low
2023-05-24,0.002860051720836587,0.018049800094658064,0.014532894390088424,0.025042558129813486,oos,uptrend,low,uptrend_low
2023-05-25,0.007131832896578816,0.014454210946882817,0.006500333081860488,0.014492383776228523,oos,uptrend,low,uptrend_low
2023-05-26,-0.0011010169406183712,-0.004551765156946885,-0.004567919559467337,-0.002994228997047599,oos,uptrend,low,uptrend_low
2023-05-29,0.0014618009248834607,-0.006390209313811179,-0.0006879680641739272,-0.000276803751178889,oos,uptrend,low,uptrend_low
2023-05-30,-0.003215993731243927,-0.0032321698110234776,0.0002581870395987895,0.006558560034789052,oos,uptrend,low,uptrend_low
2023-05-31,-0.0049329035759004825,0.0007777010262015605,0.007911988380107982,0.009499768361150185,oos,uptrend,low,uptrend_low
2023-06-01,-0.0009029236047245481,0.002595589508777252,0.004511985900241378,0.0073985829700564665,oos,uptrend,low,uptrend_low
2023-06-02,-0.0009751982927681535,0.0061465930918225276,-0.0026111975808618126,0.011497958306468936,oos,uptrend,low,uptrend_low
2023-06-05,-9.681202821198998e-05,0.0018144380124762716,3.759078752696432e-05,0.00831407417985397,oos,uptrend,low,uptrend_low
2023-06-06,0.003257370913467117,-0.0054752711345350535,0.0027082323797735786,0.008095084676471354,oos,uptrend,low,uptrend_low
2023-06-07,-0.0048489790588230886,-0.006614007853449788,0.0016315199388696744,0.007022565812825343,oos,uptrend,low,uptrend_low
2023-06-08,-0.004958216867757437,0.0032295412571068383,0.0017259536165930012,0.006183009501538939,oos,uptrend,low,uptrend_low
2023-06-09,0.0003468244763549233,0.008650130148458057,0.012419929446112254,0.0037886005033680448,oos,uptrend,low,uptrend_low
2023-06-12,0.004527185019060687,0.003021652538366393,0.006636419042459485,0.0031880137726556512,oos,uptrend,low,uptrend_low
2023-06-13,0.000602881975902525,0.004342604927356719,0.003846420349194357,0.003883826956409875,oos,uptrend,low,uptrend_low
2023-06-14,-0.004599315184637409,-0.0010120137096232273,0.004388964473200474,0.010527626580257188,oos,uptrend,low,uptrend_low
2023-06-15,0.005485102223687255,0.0049883532071188785,0.0025609383361515636,0.024875421563830935,oos,uptrend,low,uptrend_low
2023-06-16,-0.006244353537621872,-0.0008716637362842228,-0.011010304114712266,0.023803467406523504,oos,uptrend,low,uptrend_low
2023-06-19,0.003431549150663793,0.0010078945315499244,-0.003260945529430015,0.033950433086353815,oos,uptrend,low,uptrend_low
2023-06-20,0.00039519658957987147,-0.009756299235728738,-0.001697666734052472,0.029130879391161102,oos,uptrend,low,uptrend_low
2023-06-21,-0.004367845455572894,-0.00861376044838913,0.006285271908557766,0.03414208348600534,oos,uptrend,low,uptrend_low
2023-06-22,-0.004073749974858876,0.004031127280639701,0.023861101289133213,0.031477745482489494,oos,uptrend,low,uptrend_low
2023-06-23,0.00047368824371840645,0.01550929117901756,0.03426770107940502,0.036052787541884124,oos,downtrend,low,downtrend_low
2023-06-26,0.0036722630019945246,0.023495149312582342,0.034159931944739874,0.036848160555742915,oos,uptrend,low,uptrend_low
2023-06-27,0.00338209805977141,0.02191649537706586,0.025933240388130496,0.02518228281392787,oos,uptrend,low,uptrend_low
2023-06-28,0.005881535692343176,0.01636278510428668,0.022039864049060665,0.01766016913292834,oos,uptrend,low,uptrend_low
2023-06-30,0.0039514083729508265,0.007897539812433463,0.0044320152365364684,0.016522484607591092,oos,uptrend,low,uptrend_low
2023-07-03,-0.0009068878489407739,0.004673728200750071,-0.0026124730643439786,0.015708553559673266,oos,uptrend,low,uptrend_low
2023-07-04,-0.00038386263233147755,-0.0038209126832279283,0.0017237586009284378,0.01769049157968028,oos,uptrend,low,uptrend_low
2023-07-05,0.005756901581969176,-0.0015371551878912149,-7.213758370128165e-05,0.02308150801402209,oos,uptrend,low,uptrend_low
2023-07-06,-0.004685215125505904,0.0008546455046289925,-0.00046598744186976404,0.028644149504538863,oos,uptrend,low,uptrend_low
2023-07-07,-0.002291155553636015,-0.000827244273847727,0.008461207861206521,0.01776516390500782,oos,uptrend,low,uptrend_low
2023-07-10,0.0006331764132234685,-0.0006871643036492348,0.014636750471891391,0.012624118109820559,oos,uptrend,low,uptrend_low
2023-07-11,-0.005803243092495913,0.0034389514493782247,0.012914549920091778,0.009393556488859645,oos,uptrend,low,uptrend_low
2023-07-12,-0.004177911589211325,0.01109247448941253,0.017335097122268328,0.014521603976620057,oos,uptrend,low,uptrend_low
2023-07-13,0.0036448542509173176,0.013122397087322879,0.024916122663803497,0.008538826043925418,oos,uptrend,low,uptrend_low
2023-07-14,0.0050631280174389115,0.011268524644071798,0.0067738420687668555,0.0017285402135813754,oos,uptrend,low,uptrend_low
2023-07-17,-0.0019330385344282774,0.009685427195198937,-0.005819350126342382,-0.0017030559065066564,oos,uptrend,low,uptrend_low
2023-07-18,0.001525084548841038,-0.0029262923471586877,-0.006178352932358022,-0.003504449601592241,oos,uptrend,low,uptrend_low
2023-07-19,0.00743512546497227,-0.00803509611644082,-0.002692580041225856,-0.015386903267043062,oos,uptrend,low,uptrend_low
2023-07-20,-0.002800402058428686,-0.006052873248022506,-0.00709826461875962,-0.021150976096462437,oos,uptrend,low,uptrend_low
2023-07-21,-0.003853447353362238,0.0015115902099116507,-0.00518513815265953,-0.011719868035524161,oos,uptrend,low,uptrend_low
2023-07-24,-0.002470938016975177,-0.003520096715048271,0.0012393298491391036,-0.00669301475920181,oos,uptrend,low,uptrend_low
2023-07-25,0.002277929128344347,-0.004423923452079648,1.0194512284122936e-05,-0.008234790505247003,oos,uptrend,low,uptrend_low
2023-07-26,-0.009621729807792634,-0.004891446103918673,-0.01633928955324271,-0.01099948138766138,oos,uptrend,low,uptrend_low
2023-07-27,-0.0006968155113874497,0.0037539023258179594,-0.01414563305103067,-0.0059334625631047855,oos,uptrend,low,uptrend_low
2023-07-28,0.004446741444752433,-0.0071085295899732115,-0.00759417036417398,-0.012104372842610345,oos,uptrend,low,uptrend_low
2023-07-31,-0.002550000947735498,-0.02033712137965027,-0.009436879233218787,-0.017663223754043722,oos,uptrend,low,uptrend_low
2023-08-01,-0.006555430406620322,-0.007041341711411464,-0.004301656520328545,-0.00968692506085067,oos,uptrend,low,uptrend_low
2023-08-02,-0.004218077676449772,0.006861513390276741,0.008672572410249879,-0.0050606897437543985,oos,downtrend,low,downtrend_low
2023-08-03,0.0027847594680316945,0.005551555983098311,0.0041257591354662,-0.007843187233980253,oos,downtrend,medium,downtrend_medium
2023-08-04,0.0010446610298935344,0.002845257178066385,-0.007587984332977804,-0.009360545933409292,oos,downtrend,low,downtrend_low
2023-08-07,-0.0028709959453190326,-0.004284850244687943,-0.00981538095949841,-0.011756644309166786,oos,downtrend,medium,downtrend_medium
2023-08-08,0.0027453162530504116,-0.007686885508540908,-0.005812449011636245,-0.006885037687246576,oos,downtrend,low,downtrend_low
2023-08-09,-0.0031853821691520956,-0.008722019692685046,-0.012256772784971393,-0.011162734724560863,oos,downtrend,low,downtrend_low
2023-08-10,-0.006441015060664523,-0.004564225168441682,-0.012483199783934418,-0.014751228952785245,oos,downtrend,medium,downtrend_medium
2023-08-11,0.002610487776714354,-0.0009646753888475912,0.0004978547207328266,-0.004018708294213247,oos,downtrend,low,downtrend_low
2023-08-14,0.004956373586659124,-0.0030383400988692744,0.0014171727373637477,-0.0013604011242190905,oos,downtrend,low,downtrend_low
2023-08-16,-0.004385520091915729,-0.0029279979017303726,-0.00033679155534838134,-0.005300701438202382,oos,downtrend,low,downtrend_low
2023-08-17,0.0004352139378553943,0.004906250404756118,0.004401114860051569,-0.0024841902288652573,oos,downtrend,low,downtrend_low
2023-08-18,0.0037757123738131337,0.00638434042752789,-0.0028389111270091805,0.005934085463325411,oos,downtrend,low,downtrend_low
2023-08-21,-0.0010635157176115406,-0.001565650444020128,-0.005719125428567229,0.005752721782457559,oos,downtrend,low,downtrend_low
2023-08-22,0.000246963941054279,-0.008920040149223318,-0.004966708095252903,0.006980800512816909,oos,downtrend,low,downtrend_low
2023-08-23,-0.007599182443266073,-0.011727558006666028,-0.009608381206273053,0.003885324100777021,oos,downtrend,low,downtrend_low
2023-08-24,-0.001637506023368429,0.002344875427986892,-0.00225935144073508,0.02226467720666303,oos,downtrend,low,downtrend_low
2023-08-25,0.0003990585739652719,0.0025442387752758755,0.007096522482340717,0.02702819774399834,oos,downtrend,low,downtrend_low
2023-08-28,-0.001661908061181494,-0.006247729947097325,0.007945928612550723,0.032077668344804744,oos,downtrend,low,downtrend_low
2023-08-29,-0.004425359545387586,9.52770905029432e-05,0.00727874760073588,0.028803430296868493,oos,downtrend,low,downtrend_low
2023-08-30,-0.006283692338584723,0.007909452574029752,0.012154493188802462,0.03584152144062025,oos,downtrend,low,downtrend_low
2023-08-31,0.009198722983866592,0.016447581599227545,0.02434815291780379,0.043874889416240404,oos,downtrend,low,downtrend_low
2023-09-01,0.00019206096014867668,0.004404598019411399,0.015103593880697819,0.03417654763621969,oos,uptrend,low,uptrend_low
2023-09-04,0.0005239040716471521,0.008300704964440353,0.02206526618829141,0.029065195608989125,oos,uptrend,low,uptrend_low
2023-09-05,0.0015245012405273872,0.012192818087024326,0.021040590793105718,0.01635248016722035,oos,uptrend,low,uptrend_low
2023-09-06,0.006551491458127057,0.02029217373764869,0.024050105490961204,0.007332097664170645,oos,uptrend,low,uptrend_low
2023-09-07,0.002283129827674868,0.011044280036797138,0.016601877902926,-0.0050847936402645955,oos,uptrend,low,uptrend_low
2023-09-08,0.005346888354700763,0.009049773755656076,0.015201086444193157,-0.010832037141779827,oos,uptrend,low,uptrend_low
2023-09-11,-0.005815529451710155,-0.0003506080816425561,0.0011511793882850174,-0.022150563930275813,oos,uptrend,low,uptrend_low
2023-09-12,0.004027114234973261,0.010147808067985764,-0.004407294298256592,-0.013659710410465542,oos,uptrend,low,uptrend_low
2023-09-13,-0.001234582276859686,0.00026587718608772626,-0.019157421612321923,-0.0300278200690699,oos,uptrend,low,uptrend_low
2023-09-14,0.0017810870473955465,-0.012653460208048362,-0.023922825568972073,-0.025706335073044873,oos,uptrend,low,uptrend_low
2023-09-15,-0.0011236601786499545,-0.020519976751591007,-0.02388368973723054,-0.031117324812792724,oos,uptrend,low,uptrend_low
2023-09-18,-0.003971302847740943,-0.015339764523353727,-0.015817763660022743,-0.027258756083980873,oos,uptrend,low,uptrend_low
2023-09-20,-0.004949518436141553,-0.008366703214553683,-0.0062549454331318755,-0.01485849785624882,oos,uptrend,low,uptrend_low
2023-09-21,-0.003575596207199161,-0.004059306209501012,-0.011207926750676611,-0.004626503173345342,oos,uptrend,low,uptrend_low
2023-09-22,-0.00018540504948860725,0.0019437754224764792,-0.0020275451557570934,-0.008428088745893625,oos,downtrend,medium,downtrend_medium
2023-09-25,-0.0009196639594728495,-0.008090820090589035,-0.007826669738828507,0.00035812119440414847,oos,downtrend,low,downtrend_low
2023-09-26,0.004043297457671846,6.365517989048719e-05,-0.01023326639593325,0.008876018607204772,oos,downtrend,low,downtrend_low
2023-09-27,-0.012056087531559956,-0.011792993150255726,-0.010932747660071018,0.0016293666304212362,oos,downtrend,low,downtrend_low
2023-09-28,0.002916142257789911,-0.0074101492842205685,0.00369235716578431,0.008674216558573145,oos,downtrend,medium,downtrend_medium
2023-09-29,-0.004772626628786081,-0.0039062698293335085,-0.005608426036530112,0.005572692799971746,oos,downtrend,medium,downtrend_medium
2023-10-03,-0.000524581615277464,0.010654942607376539,0.012524172636465103,0.01877988121535812,oos,downtrend,medium,downtrend_medium
2023-10-04,0.0012242892504161773,-0.0004866342170486426,0.014829537456377828,0.007645279673106575,oos,downtrend,medium,downtrend_medium
2023-10-05,0.0016462185052956713,0.0034987866877880247,0.008806840974575625,0.0001783784956759238,oos,downtrend,medium,downtrend_medium
2023-10-06,-0.0013869177719193493,0.013915458290609584,0.01082945379529665,0.00016383122365226654,oos,downtrend,medium,downtrend_medium
2023-10-09,0.006350431496127795,0.011673569692981056,0.008491965180836392,-0.014507585509364707,oos,downtrend,medium,downtrend_medium
2023-10-10,0.0022436186257399626,-0.000806860866595871,0.0022512267921281914,-0.03262253297794304,oos,downtrend,medium,downtrend_medium
2023-10-11,-0.0014477957029612742,-0.00458813493290422,-0.007647778322318666,-0.048704225801741274,oos,uptrend,medium,uptrend_medium
